"","QBC-092","QBC-256","QBC-107","QBC-171","QPRC-110","QBC-240","QPRC-019","QBC-183","QBC-086","QPRC-039","QBC-232","QPRC-104","QBC-119","QBC-269","QBC-247","QBC-031","QBC-268","QBC-173","QBC-210","QPRC-108","QPRC-115","QIGR-005","QBC-264","QBC-286","QPRC-012","QPRC-106","QBC-205","QBC-046","QBC-018","QBC-170","QBC-174","QBC-035","QBC-064","QBC-179","QBC-280","QBC-166","QBC-267","QBC-015","QPRC-101","QBC-242","QBC-241","QBC-038","QBC-008","QBC-229","QPRC-047","QBC-080","QPRC-008","QBC-260","QBC-298","QBC-095","QPRC-064","QBC-003","QBC-294","QBC-270","QBC-058","QBC-207","QPRC-005","QBC-243","QBC-049","QIGR-026","QBC-239","QBC-200","QBC-051","QBC-178","QBC-017","QBC-139","QBC-062","QPRC-059","QBC-252","QPRC-025","QBC-078","QBC-262","QBC-204","QPRC-010","QPRC-021","QPRC-096","QPRC-116","QBC-251","QBC-213","QBC-303","QBC-002","QBC-263","QPRC-060","QBC-023","QBC-255","QPRC-102","QPRC-003","QPRC-006","QPRC-041","QBC-203","QBC-223","QBC-246","QBC-284","QBC-289","QPRC-048","QBC-272","QBC-167","QBC-105","QBC-141","QBC-261","QBC-299","QBC-192","QBC-001","QBC-287","QBC-036","QBC-254","QBC-053","QPRC-009","QBC-257","QBC-212","QBC-165","QPRC-007","QBC-054_r1","QBC-258","QPRC-120","QBC-222","QBC-233","QBC-043","QBC-024","QPRC-111","QBC-020","QBC-244","QBC-206","QBC-216","QPRC-013","QBC-014","QBC-285","QIGR-009","QBC-126","QBC-016","QPRC-004","QBC-077","QBC-228","QBC-201","QBC-276","QPRC-042","QBC-159","QBC-044","QPRC-105","QBC-296","QBC-209","QBC-250","QBC-235","QBC-265","QBC-113","QBC-019","QBC-277","QPRC-095","QBC-068","QIGR-042","QBC-288","QBC-211","QBC-104","QPRC-098","QBC-278","QBC-197"
"QPRC-004",0.00218098210917749,0,0,0.0142241160280612,0.0119592454001449,0.0168560939512998,0,0,0.0100727221154274,0,0,0,0.00206407314675379,0,0.0131752697090564,0,0,0,0,0.00399897424438465,0,0,0,0,0.012159536695579,0,0.00575985430111848,0,0,0.00907779012181973,0,0,0,0,0,0,0,0.00895079731510004,0,0.0372546068050738,0.0422156332363077,0.0190707705362357,0,0,0,0,0.00825380072939332,0,0,0,0,0,0,0,0.00872601426181557,0.0119031676615633,0,0,0,0,0.0056761425415699,0,0,0.00333104830864773,0,0,0,0,0,0.0103971893847806,0.00137566007471092,0,0,0,0.0349496845884473,0,0,0,0,0,0.0103425036354887,0,0,0,0,0.00187548091960459,0.0104577325285434,0,0,0,0,0,0.00962923309145705,0.00951408878483931,0,0,0.00466418201436257,0,0,0,0,0.00202781421180318,0,0,0,0,0,0,0,0,0,0,0.00165431957498873,0.0106788785921859,0,0,0.0178420625268841,0,0.0109018448400656,0,0,0,0,0.0164811480563605,0,0.0119483166452429,0,0,0,0,0.5,0,0.00784796044061479,0,0,0,0,0.0376198127201696,0,0,0,0,0,0,0.00732734697461097,0,0,0.0028563217075819,0,0,0,0,0,0,0,0.00118628702843142
"QBC-077",0,0,0.00535085108928031,0,0,0,0,0.00387692975114924,0,0,0,0.0068942930347497,0,0,0,0.00193961195802136,0,0.00138881443253973,0,0,0,0,0,0,0,0,0,0,0,0,0.00440674851811211,0.00274476793340808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304039155234427,0,0,0,0,0,0.00220022689357656,0,0,0,0,0,0,0,0,0,0,0,0,0.00213898449061722,0,0.00357619018167631,0.00496262940287378,0.00187942322543923,0,0,0,0,0,0,0,0,0,0,0.00441162144142321,0,0,0,0.00313433672811073,0,0,0,0.00294572916789389,0.00331033444997537,0,0,0,0,0.00448741556378064,0,0,0,0,0.00394156159221193,0,0.00202889834815773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.00211338120600141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027252950223573,0.00250795276145061,0,0,0,0.00530275621716991,0,0
"QBC-228",0.00117445383925013,0,0,0,0.0125310555729773,0,0,0,0.00636137140468974,0.0020149649255155,0,0,0,0,0.00258774106652983,0,0,0,0,0.0205833278267284,0,0,0,0,0.00412858226534576,0,0.00512165080843521,0,0,0.00684007921860127,0,0,0,0,0,0.00321223572640092,0,0.00351614625979914,0,0.0101254259105374,0.00481057400688041,0.00295421923494743,0,0,0,0,0.00706902622226261,0,0,0,0,0,0,0,0.00874725372581182,0.00844748657518716,0,0,0,0.00254581124025205,0.00505216611373678,0,0,0,0,0,0,0,0,0.00744812805148578,0.00286448557230942,0,0,0,0.00316997443461488,0,0,0,0,0,0.0116305978589735,0,0,0,0,0.0022232901536764,0.00387506744424697,0,0,0,0,0,0.0079620834458995,0.00563484806119328,0,0,0.00259994271450456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299491290987656,0.00249316690860278,0,0,0.00688017855894392,0,0.0100889788718097,0,0,0,0,0.00701263695995163,0,0.00616336706349394,0,0,0,0,0.00784796044061479,0,0.5,0,0,0,0,0.00831386568348166,0,0,0,0,0,0,0.0045452565945795,0,0,0.00371280513728069,0,0,0,0,0.00276736552064054,0,0,0
"QBC-201",0,0.0020078977353963,0,0,0,0,0.0298325250470205,0.00304871070083521,0,0,0.00214286722716113,0,0,0.0304145290771475,0,0,0,0.00369972221611861,0,0,0.00371543294930593,0,0.00209417881629194,0.0280130824841292,0,0,0,0,0,0,0.00193966083401296,0.00680148372478231,0,0,0.0457662853644509,0,0.00582706534052048,0,0.00286713959708255,0,0,0,0,0.00217407975608408,0,0,0,0,0.00819428754290676,0.00361551219506678,0.0246043376687688,0,0.00394794091199262,0,0,0,0.0324034159137345,0,0,0,0,0.00371287710078115,0.0225545323103047,0,0,0,0.00220546159366418,0.0511673532147798,0.0116997144050209,0,0,0,0,0,0,0.0314810524748485,0,0,0.00245459571603193,0.00371606505346829,0,0.00147573999010832,0.0037161950675546,0.00451644776073831,0,0,0,0,0.0293278585526661,0,0,0.00592802435490764,0,0,0.0239973958744898,0,0,0.00319832502143088,0.0308333118233497,0,0.00273545386741776,0,0,0.00224801929420256,0.00224101267215265,0,0,0.0368832594295447,0,0,0,0.00497882625361961,0,0,0.0274870327313957,0.00700930782210282,0,0,0,0.00365995510011375,0,0,0,0,0.0593478337828549,0,0.0021861155050042,0,0.0371232996800151,0.00152538291105285,0,0,0,0.5,0.00169017653263732,0.0298583616375015,0,0,0,0,0,0,0.0122090539809274,0,0,0,0,0,0,0.00220251785922209,0.00967114099385108,0.0277411033759051,0,0,0,0
"QBC-276",0,0,0.00219798022372678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033881241373857,0,0,0.00686828744459885,0,0.00505749376434512,0.00381483103255059,0,0,0,0.00398498257900194,0,0,0.0022168025832533,0.00241215742602282,0,0,0,0,0.00291819372625332,0,0.00291868497328191,0,0,0,0,0.00491490036435295,0,0.00671049899907672,0,0,0.00407578235212081,0.00371532870727488,0.00129884086369643,0,0,0,0,0,0.00283436675219905,0,0.00814522628049443,0,0,0.00185510329151023,0.00285219943213978,0,0,0,0.00240312137893853,0.003534565285802,0,0,0,0.00492382710882215,0,0,0,0.00358714151462869,0,0,0.00244902152541827,0.00930549280739592,0,0,0.00294112553784911,0.00276774283162738,0,0,0,0,0.00371235920742784,0.00375113623131777,0.00211712609063241,0.00187321883019756,0,0,0,0.0101001760851504,0,0.0027862169178247,0,0.00210373699521382,0.00257171930393292,0,0,0.00621066950961656,0.00249749810653212,0,0,0.00347149358151598,0.00274697005730104,0,0,0,0,0,0,0,0,0,0,0,0.00216208120380808,0,0,0,0,0,0.00290523612442827,0.00232565016567467,0.00313299765440412,0,0,0.00211338120600141,0,0.00169017653263732,0.5,0,0,0,0,0.0131507660998648,0.00436247908074208,0,0.00312295285277796,0,0,0,0.00336334783860029,0,0,0.00363817519552989,0,0.00489021101358159,0,0,0,0
"QPRC-042",0,0,0.00378205126366298,0.00484198850074688,0,0,0.0397564175228617,0.0046794774083114,0,0,0,0,0,0.028657714772192,0,0,0,0.00304842649092953,0,0,0.00596855892761872,0,0.00442412624165972,0.0211608298527831,0,0,0,0.00371223215030908,0,0,0.00212467542156954,0.00651776819909907,0,0,0.0242341788190989,0,0.00430208448040409,0,0,0,0,0,0,0.00217129241301894,0,0.00184949826143637,0,0,0.0133030097138935,0.00777983991326965,0.0247052519059423,0,0.00669612941951583,0,0,0,0.0299840636535451,0,0.00284728952578963,0,0,0.00371537232586363,0.0341517004233199,0,0,0,0.00226337723193609,0.0330878236789806,0.0135658939117507,0,0,0.00236067372911695,0,0,0,0.0332917536951537,0,0,0.00269137685973271,0.0115211346814073,0,0,0.00204025098247382,0.00598595716835664,0,0,0,0,0.0262209049611434,0.00450004397919376,0.00433845443351675,0.00351097281849939,0,0,0.0323375717299107,0,0,0.00236529119630472,0.0205562908222861,0,0.00301044821676907,0,0,0,0.00284670948847499,0,0,0.0386065149873962,0,0,0,0.0036078591728439,0,0,0.0265908370941008,0.00309982795449291,0,0,0,0.00539584977229473,0,0,0,0,0.0471129003016005,0,0,0.00291409524750783,0.0369143344511857,0.00301550185810855,0,0,0,0.0298583616375015,0,0.5,0,0,0,0,0,0,0.0127247729879149,0,0,0,0.00421268291086692,0,0,0.00308799260287562,0.0145558473519391,0.0309865913848347,0,0,0,0.000840897644841415
"QBC-159",0,0,0,0,0,0.00406232238720685,0,0,0,0.00277071085415918,0,0,0.0159024126486302,0,0.00927321333882719,0,0.0238907361190949,0,0.0258523969064133,0,0,0,0,0,0,0.00356285434541009,0,0,0.0138233373603619,0.00309772271242861,0,0,0,0.0148167432374085,0,0,0,0,0,0,0,0.00479805096208715,0,0,0,0,0,0,0,0,0,0.00681933057212987,0,0.00872949874354623,0.00211670546015883,0,0,0,0,0,0,0,0,0,0.00841305951487156,0,0,0,0,0,0,0,0,0.0210935866522914,0.00201862841206164,0,0.0186491416656222,0,0,0,0,0,0,0,0.0198707596349887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968023802904395,0.00228080297095301,0,0,0,0,0,0,0,0,0.00532374088818672,0,0.00227129713719294,0,0,0,0,0.0226438355892822,0,0,0,0.0213625476599842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0235169905659028,0,0.0188641493343718,0,0.00791572329306975,0,0,0,0,0,0,0.00824101657366775,0,0,0.0029809146767382
"QBC-044",0.00370820004654996,0,0,0.0156795495422845,0.00884624900545721,0.0192962588534659,0,0,0.0110219490615647,0.00242007845464204,0,0,0.00512009081154814,0,0.021538806358822,0,0,0,0,0.00806885526388904,0,0,0,0,0.00657298684445191,0,0.00869926583745524,0,0.00260992712700292,0.00570600037294686,0,0,0,0.00193481307710253,0,0,0,0.0122896521124679,0,0.0441642777489033,0.0432988706973714,0.0274281162547934,0,0,0,0,0.00566048979683155,0,0,0,0,0.00318946877891511,0,0,0.0105727149810505,0.00227529001317683,0,0,0,0,0.00575021101849301,0,0,0.00187255492816145,0.00234157768744341,0,0,0,0,0.0086061015179314,0,0,0,0,0.040948336807147,0,0,0.00231157458218529,0,0,0.0112799433868389,0,0,0,0,0.00392069860912797,0.00766969089830714,0,0,0,0,0,0.00551699786501722,0.00870113170396348,0,0,0.00438610646937661,0,0,0,0,0.00444790644686699,0,0,0,0,0,0,0,0,0.00289674268197171,0,0.00697193335189253,0.0103162096032982,0,0,0.0155605355395416,0,0.00896819768262729,0,0,0,0.00201144622398382,0.0120665378343239,0,0.0119411510177955,0,0,0,0,0.0376198127201696,0,0.00831386568348166,0,0,0,0,0.5,0,0,0,0.00183787288154317,0,0,0.00724368980607421,0,0,0,0,0,0,0,0.00240590534583163,0,0,0.002062654171851
"QPRC-105",0,0,0.0070149540560705,0,0,0,0,0,0,0,0.00337950409208872,0,0,0,0,0,0,0,0,0,0,0.00288239020354962,0.00332369093778358,0,0,0,0,0.00315348090395638,0,0,0.00124512283022796,0,0,0,0,0,0,0,0,0,0,0,0.00310883093865222,0.00283444074301698,0,0,0,0.00432717095242269,0,0.00242939855271794,0,0,0,0,0,0,0,0,0.002948294026279,0.00300259972525691,0,0.00524651231027335,0,0,0,0,0.00185664991127579,0,0,0,0,0,0.0036850471936965,0,0,0,0,0,0.00370846767116212,0.00195487884297608,0,0.00396894721350656,0,0,0,0,0,0,0,0.00872892143470643,0,0,0,0,0,0,0,0.0024627062968891,0,0,0.0022742415348571,0,0,0.00227988482745193,0.00673283713953218,0.00713096419027673,0,0,0.00420505121218054,0,0,0.00310062153411663,0,0,0,0.00479870812706993,0,0,0,0,0.00171105934999247,0,0,0,0,0,0.00545025206413276,0,0,0.00371507075571928,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.00712395498439057,0,0,0,0,0,0,0.00206363076915408,0,0
"QBC-296",0,0,0,0,0,0,0,0.00228830558701516,0,0,0,0,0,0,0,0,0,0,0.00216437929604562,0,0,0,0.00241879385699933,0,0,0,0,0,0,0,0.00311942051585569,0,0,0,0,0,0,0,0,0,0,0,0,0.00434012728191103,0,0.0013243638271133,0,0,0.00179075462194946,0.00671198607605542,0,0,0.00379123103564631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356181894984708,0.00398039499823386,0.00153578543217694,0,0,0.00223221218596132,0,0,0.00340782533735543,0,0,0,0.00202420074555317,0,0,0,0.00182822537569179,0,0,0,0.00237654626358444,0,0,0,0,0,0,0,0,0,0,0,0.00233497832575404,0,0,0,0,0,0,0,0,0,0,0,0.0034551025952855,0,0,0,0,0,0,0,0,0,0,0.00349083628415681,0.00321825309687516,0,0,0,0,0,0,0.0131507660998648,0,0,0,0,0.5,0,0,0,0,0,0,0.00434906004202521,0,0,0,0.00408666700616918,0,0,0.00456465711546496,0,0
"QBC-209",0,0,0.00194344682260687,0,0,0,0,0,0,0,0.00310414342945014,0,0,0.00222937850403854,0,0,0,0.00327569098446516,0,0,0,0.00822564850242901,0.00245710445221733,0.00278337517538461,0,0,0,0,0,0,0.00499193836963125,0,0.00204296522750208,0,0,0,0.00305959467166064,0,0.00272812634282443,0,0,0,0,0,0,0.00371547321992239,0,0.00169469490525485,0.00167425719027736,0.00265671745870304,0,0,0,0,0,0,0,0,0.00371464440140872,0.00188929410051167,0,0,0.00300872608623205,0,0,0.00261530821764852,0.00399993075281493,0,0,0,0,0.00338235978940256,0.00879200648412892,0,0,0.00204065176205381,0,0,0.00588399546192369,0.00373956713732575,0,0.0060834665080506,0.00284758714674652,0.00439244767761123,0,0,0,0,0.00208728147917367,0.00371002450982415,0.00258893374982686,0.00283720202199289,0,0,0,0.00222576248193135,0,0,0,0.00531893758083314,0.0109870544773074,0,0,0.00812493029433087,0,0,0,0.00245910940039606,0.0104607323884295,0,0,0.00168811103597145,0,0,0,0.00416996839719718,0,0,0,0,0.00165249048398147,0,0,0,0,0,0.00537505866932684,0.00744150324110416,0,0,0,0,0,0,0.00436247908074208,0,0,0,0,0,0.5,0,0.00309774974764558,0,0,0,0.0450979841062105,0,0,0.00382899006823145,0,0,0,0.00232998576764263,0,0
"QBC-250",0.00431812131478847,0,0,0,0,0.0143013359866837,0,0,0,0.00780540697042591,0,0,0.0513880043386434,0,0.0377891797045525,0,0.0816856721873133,0,0.0790281046388599,0,0,0,0,0,0,0.00305310626295128,0,0,0.0429948891744928,0.00762718233393663,0,0,0,0.0539300130534898,0,0,0,0,0,0,0,0.0164248706702549,0,0,0,0,0,0,0,0,0,0.0370517104899315,0,0.0327053550011904,0.0112651947553887,0,0,0,0,0,0,0,0,0,0.051347703506976,0,0,0,0,0,0,0,0,0.073820075423989,0,0,0.065851330870092,0,0,0,0,0,0,0,0.074022751543751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655209266140159,0,0,0,0,0.0032437363746885,0,0,0.00294245624195843,0.0160961415502433,0,0.00660399087157404,0,0,0,0,0.0775822458035934,0,0,0,0.0572255983175513,0,0,0,0.00665206578112976,0,0,0,0,0,0,0,0,0,0,0.0235169905659028,0.00183787288154317,0,0,0,0.5,0,0.0740286032795723,0.00340749833752923,0.0363202942244388,0,0,0.0118834298392601,0,0,0,0.0212295995572688,0,0,0.0157941119849357
"QBC-235",0,0.00584122266108395,0,0,0,0,0.00962990152138479,0.00476340570643964,0,0,0.0077193995641195,0.0025623329970041,0,0.0115324760427407,0,0,0,0.00266404227088054,0,0,0.00994744389276906,0.00459619337112459,0.00174945222806739,0.00612088225628626,0,0,0,0.00473006386575885,0,0,0.00530584868697626,0.00371188955027479,0,0,0.0123817187988838,0,0.0034649694938221,0,0.0021274501868226,0,0,0,0,0.00476904243952063,0,0.0101394798895543,0,0,0.00462723503507551,0.00309304695469308,0.00661339105910983,0,0.00406382776208692,0,0,0,0.00815567883878264,0,0.0146038282640977,0,0,0.0052754026458526,0.0232564533726959,0.00192007337824374,0,0,0.00527341897401347,0.0150632028696207,0.00908640342767894,0,0,0,0.00745729061141517,0,0,0.00817664204897727,0,0,0.0125532817078877,0.0133904757862882,0,0.00579916579400869,0.00434221056216413,0.00461210681429815,0,0,0,0,0.0132443530152038,0.00758120801728934,0.00444654525308634,0.00729892157955761,0,0,0.0138351601186439,0.00308322477826064,0,0,0.0260024514288456,0.00708062402284346,0,0,0,0.00407462821481136,0.00416232179512462,0,0,0.00979864524868923,0.00983213501483408,0,0,0.00451801029969373,0,0,0.0100831939749452,0.00833225954258109,0,0,0,0.00274832225915018,0,0,0.00354192739551346,0,0.00852006592047473,0,0.00502388744509969,0.00461885893512922,0.0107309180937775,0,0,0,0,0.0122090539809274,0.00312295285277796,0.0127247729879149,0,0,0,0,0.00309774974764558,0,0.5,0,0,0,0.00300512941956056,0,0,0,0,0.00728287812821731,0,0,0,0
"QBC-265",0,0,0,0,0,0.00999286628623363,0,0,0,0.00395543960981415,0,0,0.0495216669467061,0,0.034673563655716,0,0.0881251774133892,0,0.0722922529653156,0,0,0,0,0,0,0.00251192135303655,0,0,0.0446683855764958,0.00541471425396093,0,0,0,0.0540761004125651,0,0,0,0,0,0,0.000594821476457561,0.0162909219059727,0,0,0,0,0,0,0,0,0,0.039941555551297,0,0.0371112366968974,0.00858303404236097,0,0,0,0,0,0,0,0,0,0.0467083952986888,0,0,0,0,0,0,0,0,0.0784081893722112,0,0,0.0620650881273192,0,0,0,0,0,0,0,0.12883234986945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688521547611314,0,0,0,0,0.00145700011581281,0,0,0,0.0180640352662752,0,0.00535214681650612,0,0,0,0,0.0983433566135054,0,0,0,0.0579495736112111,0,0,0,0.00150438605930055,0,0,0,0,0,0,0,0,0,0,0.0188641493343718,0,0,0,0,0.0740286032795723,0,0.5,0.00219339146041334,0.0906347794507686,0,0,0.0176580129564045,0,0,0,0.0140025465031237,0,0.0019253855322946,0.0148990403222172
"QBC-113",0.00298803707103112,0,0,0,0,0,0,0,0.0052194472460409,0,0,0,0.00404593791110236,0,0.00370751222896106,0,0.00471485647881188,0,0.00461784469003809,0,0,0,0,0,0.00147762164657645,0,0,0,0.00612394523786267,0.00420469070468009,0,0,0,0.00137149264018867,0,0,0,0.00266612535340392,0,0.00815800185577864,0.00808597809439628,0.0035904605431676,0,0,0,0,0.00335139603605309,0,0,0,0,0,0,0.00232180899727263,0.00123004405539876,0,0,0,0,0.0021496731844094,0.00296600389218952,0,0,0.00357300134414923,0.0023756958579819,0,0,0,0,0,0,0,0,0.00184692433780208,0.00538319677825837,0,0.00241196696875989,0,0,0,0.00371803190764698,0,0,0,0.00215951785485422,0,0.00237577153241737,0,0,0,0,0,0.00151654265378252,0.00538441227365802,0,0,0,0,0,0,0,0.100509915265469,0,0,0,0,0.00163692066849137,0,0,0,0,0,0,0.00280280470971505,0,0,0.00518698553849918,0.00219268471420065,0.00248484898980453,0,0,0.00246159435170845,0,0.00307513332783242,0,0.00791224802652877,0,0,0,0,0.00732734697461097,0,0.0045452565945795,0,0,0,0,0.00724368980607421,0,0,0,0.00340749833752923,0,0.00219339146041334,0.5,0,0,0.00191707899754056,0,0,0,0,0.00341188922532037,0,0,0.0194648153158265
"QBC-019",0,0,0,0,0,0.00209778497355942,0,0,0,0,0,0,0.0287491646516527,0,0.015187633788784,0,0.0473812821934175,0,0.0350733532359421,0,0,0,0,0,0,0,0,0,0.021195605439178,0.00220900925292702,0,0,0,0.0299678606524724,0,0,0,0,0,0,0,0.00409016926436923,0,0,0,0,0,0,0,0,0,0.0163201692484918,0,0.0184476098467005,0.00141487900184129,0,0,0,0,0,0,0,0,0,0.0253768851572188,0,0,0,0,0,0,0,0,0.0396539853359371,0,0,0.0337023700309334,0,0,0,0,0,0,0,0.100442964067781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122506263042919,0,0,0,0,0.0053526305335884,0,0,0,0.0102120436634173,0,0,0,0,0,0,0.0946443004237492,0,0,0,0.0297143320450229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791572329306975,0,0,0,0,0.0363202942244388,0,0.0906347794507686,0,0.5,0,0,0.00965626625868372,0,0,0,0.00207404375071854,0,0,0.00739390632344483
"QBC-277",0,0.00536381689397578,0,0,0,0,0.00289764967216996,0.0025592401901929,0,0,0.00349586318132158,0,0,0.00311869085028764,0,0,0,0.00310259872859783,0,0,0.0044594147575339,0.00410819046952555,0.00301733241494896,0.00213218603381004,0,0,0.00162980769381699,0.00636181071883511,0,0,0.00187317879104772,0.0024833880608837,0,0,0,0,0.00471207896253231,0,0.00329354046944473,0,0,0,0,0.00265132334533395,0,0.0105979560540124,0,0.00338185615249664,0.00348184499085055,0.00373384949359596,0.00417130367803428,0,0,0,0,0,0,0,0.00444588162479047,0,0,0.00300212301434488,0,0,0,0.00273680005116141,0.00397638947785566,0,0,0,0,0.00285309983662918,0.0191108163386526,0,0,0.00249043356327022,0,0,0.0113548673998293,0.00244437076834264,0,0.00808802840409377,0,0,0,0,0,0,0.00466338449375039,0.00305002800980303,0.00520190501717165,0.00598911788201591,0,0,0,0.00667777722614269,0,0.00267120742291293,0,0.0025251789551272,0.00385035104421588,0,0,0.00212830933679604,0.00336088429094463,0.00334801354668753,0,0.0026573792763652,0.00746031457071276,0,0,0.00354659938175843,0,0,0,0.00777792675367525,0,0,0,0,0,0,0,0,0,0,0.00566428829181119,0.00933525908725953,0.00301024322884966,0.00332443749026208,0,0,0,0,0.00336334783860029,0.00421268291086692,0,0,0.00712395498439057,0.00434906004202521,0.0450979841062105,0,0.00300512941956056,0,0,0,0.5,0.00296865612572488,0,0.00590077515896364,0,0,0,0,0,0
"QPRC-095",0,0,0.00182478456732393,0,0.00471322425128983,0,0,0,0.00216856088567983,0,0,0,0,0,0,0.00295717166129317,0,0.0018669756662096,0,0.00508642607601539,0,0,0,0,0.00355489672621493,0,0,0,0,0,0,0,0,0,0,0,0,0.0039524660336543,0,0,0.00202006766844578,0,0,0,0.00195083571156942,0,0.00248312086429667,0,0,0,0,0,0.00133176265567898,0,0,0.00504951600325861,0,0,0,0,0.00262928602413597,0,0,0.00277877431853928,0,0.00120412204443936,0,0.00163966362862992,0,0.00673864448397781,0.00330782068878801,0.00266752853599409,0,0,0,0,0,0.00373534927092887,0.00238793088944578,0,0,0,0,0,0,0,0.00300362540430798,0,0,0,0,0,0.00473215855275976,0.00161059086838367,0,0,0.00296129699732376,0,0,0,0,0,0,0,0,0,0,0,0.00276042411101725,0,0,0,0,0.00371597126033763,0,0,0.00251413504825737,0,0,0,0.00209314314108561,0,0,0,0,0.00216646107042395,0,0,0,0,0.0028563217075819,0,0.00371280513728069,0,0,0,0,0,0,0,0,0,0,0,0.00191707899754056,0,0.00296865612572488,0.5,0,0,0,0,0,0,0.00140582571967428,0
"QBC-068",0,0,0,0,0,0,0,0,0,0,0,0,0.00923521592609251,0,0.0120943943523075,0,0.0171235944013842,0,0.017625932984101,0,0,0,0,0,0,0,0,0,0.00983829786869967,0.00214726973796341,0,0,0,0.0100650666196991,0,0,0,0,0,0,0,0.00248111454184352,0,0,0,0,0,0,0,0,0,0.00501146851220428,0,0.00434069443871944,0.00403688304073709,0,0,0,0,0,0,0,0,0,0.00829093063292302,0,0,0,0,0,0,0,0,0.0188877914346259,0,0,0.0142831118011484,0,0,0,0,0,0,0,0.0158726772112977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136105520995914,0,0,0,0,0,0,0,0,0.00169060841271332,0,0,0,0,0,0,0.017007640086338,0,0,0,0.0125232172116083,0,0,0,0,0,0,0,0,0,0.0027252950223573,0,0,0,0,0,0,0,0,0,0.0118834298392601,0,0.0176580129564045,0,0.00965626625868372,0,0,0.5,0,0,0,0.0079618593163973,0,0,0.0014309810287689
"QIGR-042",0,0.00214872922709924,0.00448493402579981,0,0,0,0.00691352860672054,0.00806652151515934,0,0,0.00240802308251958,0,0,0.00489381377555312,0,0,0,0.00604263560824586,0,0,0,0.00282949598397857,0.00502480400977682,0.00371627020380137,0,0,0.00347406160471063,0,0,0,0.00536516458518722,0.00339098899745008,0,0,0.00707900600222115,0,0.0093240607202445,0,0.00315375629530977,0,0,0,0,0.00831213618130561,0,0,0,0.00293868899934315,0.0038045190099963,0.00483789422716952,0.0051947472316799,0,0.00184620796404491,0,0,0,0.00563517046567615,0,0.00237425785176208,0,0,0.00371540449740606,0.00733455730500493,0,0,0.00154902651062545,0.00307497473036638,0.00515217888560181,0,0,0,0.00519109942099269,0,0,0,0.00277250070690118,0,0.00403427918393197,0,0.00808821351531975,0,0.00409434332039331,0.00371449952659526,0.00945552573889866,0,0,0,0.00302251124633178,0.00371802433013721,0.00371257510008721,0,0.00489389688612626,0,0,0.0048194706117425,0.00421835654702375,0,0.00293868244325975,0.00533531288040072,0.00194098947230704,0.0013403136049309,0,0,0.00348488777256275,0.00591763215182595,0.00210470478783307,0,0.00367144038841245,0.00288993478412324,0,0,0,0,0,0.0113196339091216,0.00527195626152213,0,0,0,0.002754450859223,0,0,0,0,0.00832403683607511,0,0.00318848725661292,0.0037124534106698,0.00759648649317863,0.00263208758123026,0,0.00250795276145061,0,0.00220251785922209,0.00363817519552989,0.00308799260287562,0,0,0,0,0.00382899006823145,0,0,0,0,0,0.00590077515896364,0,0,0.5,0,0.00817474873451633,0,0,0.0014552103130261,0
"QBC-288",0,0,0,0,0,0,0,0.00265200536436469,0,0,0,0,0,0.00531460448959645,0,0,0,0.00212041141402136,0,0,0,0,0,0.00371266940986295,0,0,0,0,0,0,0,0,0,0,0.0221958292011095,0,0,0,0.00223585622991419,0,0,0,0,0.00359215685380945,0,0,0,0,0.00338489446488895,0,0.0423825701219889,0,0.00203284757448784,0,0,0,0.00331694184049281,0,0,0,0,0.0059109586085397,0.00685692876252403,0,0,0,0,0,0.00644786824687541,0,0,0,0,0,0,0.00928014181764772,0,0,0,0,0,0,0,0,0,0,0,0,0.00371297052145012,0,0.00264864517913071,0,0,0,0.00802824638395126,0,0,0,0.00752570481777864,0,0,0,0,0,0,0,0,0.00371526167678481,0,0,0,0,0,0,0.014357111502157,0.00204522297858553,0,0,0,0.00384238181271953,0,0,0,0,0.00749048710857523,0,0,0,0.00404929947081573,0,0,0,0,0.00967114099385108,0,0.0145558473519391,0,0,0,0.00408666700616918,0,0,0,0,0,0,0,0,0,0,0.5,0.00703481966617282,0,0,0,0
